assignment_id,hris_worker_id,position_id,job_code,job_title,job_family,job_level,primary_assignment_flag,fte_fraction,standard_hours_per_week,effective_start_date,effective_end_date
ASN-004162-01,HRIS-WKR-004162,POS-HR-L3-0122,JOB-HR-L3-02,People L3 Role 02,HR,L3,Y,1.0,39.0,2019-04-14,
ASN-004163-01,HRIS-WKR-004163,POS-ENG-L1-0003,JOB-ENG-L1-03,Engineering L1 Role 03,ENG,L1,Y,1.0,39.0,2022-07-30,
ASN-004164-01,HRIS-WKR-004164,POS-SAL-L5-0169,JOB-SAL-L5-01,Sales L5 Role 01,SAL,L5,Y,1.0,39.0,2025-10-19,
ASN-004165-01,HRIS-WKR-004165,POS-TEC-L6-0215,JOB-TEC-L6-05,Technology L6 Role 05,TEC,L6,Y,1.0,39.0,2018-03-18,
ASN-004166-01,HRIS-WKR-004166,POS-TEC-L6-0212,JOB-TEC-L6-02,Technology L6 Role 02,TEC,L6,Y,0.5,19.5,2025-11-21,
ASN-004167-01,HRIS-WKR-004167,POS-HR-L4-0130,JOB-HR-L4-04,People L4 Role 04,HR,L4,Y,1.0,39.0,2020-08-06,
ASN-004168-01,HRIS-WKR-004168,POS-OPS-L4-0057,JOB-OPS-L4-03,Operations L4 Role 03,OPS,L4,Y,1.0,39.0,2018-03-16,
ASN-004169-01,HRIS-WKR-004169,POS-TEC-L6-0213,JOB-TEC-L6-03,Technology L6 Role 03,TEC,L6,Y,0.8,31.2,2025-04-12,
ASN-004170-01,HRIS-WKR-004170,POS-HR-L1-0112,JOB-HR-L1-04,People L1 Role 04,HR,L1,Y,1.0,39.0,2024-08-17,
ASN-004171-01,HRIS-WKR-004171,POS-SAL-L4-0168,JOB-SAL-L4-06,Sales L4 Role 06,SAL,L4,Y,1.0,39.0,2020-11-02,
ASN-004172-01,HRIS-WKR-004172,POS-SAL-L4-0166,JOB-SAL-L4-04,Sales L4 Role 04,SAL,L4,Y,1.0,39.0,2018-12-08,
ASN-004173-01,HRIS-WKR-004173,POS-OPS-L2-0046,JOB-OPS-L2-04,Operations L2 Role 04,OPS,L2,Y,1.0,39.0,2023-11-22,
ASN-004174-01,HRIS-WKR-004174,POS-HR-L4-0127,JOB-HR-L4-01,People L4 Role 01,HR,L4,Y,1.0,39.0,2024-06-12,
ASN-004175-01,HRIS-WKR-004175,POS-HR-L3-0121,JOB-HR-L3-01,People L3 Role 01,HR,L3,Y,1.0,39.0,2018-09-03,
ASN-004176-01,HRIS-WKR-004176,POS-OPS-L5-0064,JOB-OPS-L5-04,Operations L5 Role 04,OPS,L5,Y,1.0,39.0,2022-06-09,
ASN-004177-01,HRIS-WKR-004177,POS-SAL-L1-0150,JOB-SAL-L1-06,Sales L1 Role 06,SAL,L1,Y,,,2025-12-25,
ASN-004178-01,HRIS-WKR-004178,POS-FIN-L5-0097,JOB-FIN-L5-01,Finance L5 Role 01,FIN,L5,Y,1.0,39.0,2023-07-23,
ASN-004179-01,HRIS-WKR-004179,POS-OPS-L6-0067,JOB-OPS-L6-01,Operations L6 Role 01,OPS,L6,Y,0.6,23.4,2024-02-10,
ASN-004180-01,HRIS-WKR-004180,POS-FIN-L6-0104,JOB-FIN-L6-02,Finance L6 Role 02,FIN,L4,Y,1.0,39.0,2022-12-16,
ASN-004181-01,HRIS-WKR-004181,POS-HR-L3-0123,JOB-HR-L3-03,People L3 Role 03,HR,L3,Y,1.0,39.0,2019-02-22,
ASN-004182-01,HRIS-WKR-004182,POS-FIN-L6-0104,JOB-FIN-L6-02,Finance L6 Role 02,FIN,L6,Y,1.0,39.0,2025-01-25,
ASN-004183-01,HRIS-WKR-004183,POS-SAL-L5-0172,JOB-SAL-L5-04,Sales L5 Role 04,SAL,L5,Y,1.0,39.0,2021-02-28,
ASN-004184-01,HRIS-WKR-004184,POS-ENG-L4-0023,JOB-ENG-L4-05,Engineering L4 Role 05,ENG,L4,Y,1.0,39.0,2018-04-20,
ASN-004185-01,HRIS-WKR-004185,POS-FIN-L6-0107,JOB-FIN-L6-05,Finance L6 Role 05,FIN,L6,Y,1.0,39.0,2024-03-06,
ASN-004186-01,HRIS-WKR-004186,POS-ENG-L6-0033,JOB-ENG-L6-03,Engineering L6 Role 03,ENG,L6,Y,1.0,39.0,2018-07-17,
ASN-004187-01,HRIS-WKR-004187,POS-ENG-L2-0012,JOB-ENG-L2-06,Engineering L2 Role 06,ENG,L2,Y,1.0,39.0,2024-02-26,
ASN-004188-01,HRIS-WKR-004188,POS-OPS-L3-0054,JOB-OPS-L3-06,Operations L3 Role 06,OPS,L3,Y,1.0,39.0,2019-03-19,
ASN-004189-01,HRIS-WKR-004189,POS-SAL-L5-0174,JOB-SAL-L5-06,Sales L5 Role 06,SAL,L5,Y,1.0,39.0,2021-02-25,
ASN-004190-01,HRIS-WKR-004190,POS-FIN-L4-0094,JOB-FIN-L4-04,Finance L4 Role 04,FIN,L4,Y,1.0,39.0,2020-06-08,
ASN-004191-01,HRIS-WKR-004191,POS-OPS-L1-0042,JOB-OPS-L1-06,Operations L1 Role 06,OPS,L1,Y,1.0,39.0,2020-06-30,
ASN-004192-01,HRIS-WKR-004192,POS-HR-L3-0124,JOB-HR-L3-04,People L3 Role 04,HR,L3,Y,1.0,39.0,2021-10-02,
ASN-004193-01,HRIS-WKR-004193,POS-HR-L4-0129,JOB-HR-L4-03,People L4 Role 03,HR,L4,Y,0.8,31.2,2023-04-15,
ASN-004194-01,HRIS-WKR-004194,POS-HR-L1-0109,JOB-HR-L1-01,People L1 Role 01,HR,L1,Y,1.0,39.0,2025-06-01,
ASN-004195-01,HRIS-WKR-004195,POS-OPS-L4-0058,JOB-OPS-L4-04,Operations L4 Role 04,OPS,L4,Y,1.0,39.0,2019-04-18,
ASN-004195-02,HRIS-WKR-004195,POS-FIN-L5-0102,JOB-FIN-L5-06,Finance L5 Role 06,FIN,L5,N,0.3,11.7,2018-09-17,
ASN-004196-01,HRIS-WKR-004196,POS-TEC-L1-0184,JOB-TEC-L1-04,Technology L1 Role 04,TEC,L1,Y,1.0,39.0,2025-02-21,
ASN-004197-01,HRIS-WKR-004197,POS-TEC-L1-0186,JOB-TEC-L1-06,Technology L1 Role 06,TEC,L1,Y,0.4,15.6,2022-09-22,
ASN-004198-01,HRIS-WKR-004198,POS-TEC-L2-0189,JOB-TEC-L2-03,Technology L2 Role 03,TEC,L2,Y,1.0,39.0,2023-05-16,
ASN-004199-01,HRIS-WKR-004199,POS-FIN-L2-0083,JOB-FIN-L2-05,Finance L2 Role 05,FIN,L2,Y,1.0,39.0,2021-09-13,
ASN-004200-01,HRIS-WKR-004200,POS-ENG-L4-0022,JOB-ENG-L4-04,Engineering L4 Role 04,ENG,L4,Y,1.0,39.0,2023-08-19,
ASN-004201-01,HRIS-WKR-004201,POS-ENG-L5-0029,JOB-ENG-L5-05,Engineering L5 Role 05,ENG,L5,Y,1.0,39.0,2019-02-22,
ASN-004202-01,HRIS-WKR-004202,POS-FIN-L5-0102,JOB-FIN-L5-06,Finance L5 Role 06,FIN,L5,Y,1.0,39.0,2024-04-03,
ASN-004203-01,HRIS-WKR-004203,POS-ENG-L4-0021,JOB-ENG-L4-03,Engineering L4 Role 03,ENG,L4,Y,1.0,39.0,2018-09-16,
ASN-004204-01,HRIS-WKR-004204,POS-TEC-L1-0185,JOB-TEC-L1-05,Technology L1 Role 05,TEC,L1,Y,,,2020-01-25,
ASN-004205-01,HRIS-WKR-004205,POS-FIN-L3-0085,JOB-FIN-L3-01,Finance L3 Role 01,FIN,L3,Y,1.0,39.0,2019-11-23,
ASN-004206-01,HRIS-WKR-004206,POS-FIN-L1-0073,JOB-FIN-L1-01,Finance L1 Role 01,FIN,L1,Y,0.5,19.5,2023-04-19,
ASN-004207-01,HRIS-WKR-004207,POS-SAL-L2-0155,JOB-SAL-L2-05,Sales L2 Role 05,SAL,L2,Y,1.0,39.0,2018-07-06,
ASN-004208-01,HRIS-WKR-004208,POS-SAL-L5-0170,JOB-SAL-L5-02,Sales L5 Role 02,SAL,L5,Y,1.0,39.0,2020-06-14,
ASN-004209-01,HRIS-WKR-004209,POS-TEC-L4-0200,JOB-TEC-L4-02,Technology L4 Role 02,TEC,L4,Y,1.0,39.0,2023-12-13,
ASN-004210-01,HRIS-WKR-004210,POS-OPS-L1-0041,JOB-OPS-L1-05,Operations L1 Role 05,OPS,L1,Y,1.0,39.0,2024-07-31,
ASN-004211-01,HRIS-WKR-004211,POS-HR-L1-0109,JOB-HR-L1-01,People L1 Role 01,HR,L1,Y,1.0,39.0,2024-10-10,
ASN-004212-01,HRIS-WKR-004212,POS-SAL-L1-0146,JOB-SAL-L1-02,Sales L1 Role 02,SAL,L1,Y,0.5,19.5,2018-08-19,
ASN-004213-01,HRIS-WKR-004213,POS-FIN-L3-0089,JOB-FIN-L3-05,Finance L3 Role 05,FIN,L3,Y,1.0,39.0,2022-12-09,
ASN-004214-01,HRIS-WKR-004214,POS-FIN-L2-0082,JOB-FIN-L2-04,Finance L2 Role 04,FIN,L2,Y,1.0,39.0,2019-07-22,
ASN-004215-01,HRIS-WKR-004215,POS-SAL-L4-0168,JOB-SAL-L4-06,Sales L4 Role 06,SAL,L4,Y,1.0,39.0,2024-10-06,
ASN-004216-01,HRIS-WKR-004216,POS-HR-L4-0127,JOB-HR-L4-01,People L4 Role 01,HR,L4,Y,,,2022-09-09,
ASN-004217-01,HRIS-WKR-004217,POS-HR-L6-0143,JOB-HR-L6-05,People L6 Role 05,HR,L6,Y,1.0,39.0,2020-12-09,
ASN-004218-01,HRIS-WKR-004218,POS-TEC-L6-0215,JOB-TEC-L6-05,Technology L6 Role 05,TEC,L6,Y,1.0,39.0,2023-07-30,
ASN-004218-02,HRIS-WKR-004218,POS-TEC-L4-0204,JOB-TEC-L4-06,Technology L4 Role 06,TEC,L4,N,0.2,7.8,2019-08-30,
ASN-004219-01,HRIS-WKR-004219,POS-OPS-L5-0062,JOB-OPS-L5-02,Operations L5 Role 02,OPS,L5,Y,1.0,39.0,2025-12-07,
ASN-004220-01,HRIS-WKR-004220,POS-OPS-L5-0064,JOB-OPS-L5-04,Operations L5 Role 04,OPS,L5,Y,1.0,39.0,2021-11-12,
ASN-004221-01,HRIS-WKR-004221,POS-FIN-L5-0098,JOB-FIN-L5-02,Finance L5 Role 02,FIN,L5,Y,1.0,39.0,2026-01-28,
ASN-004222-01,HRIS-WKR-004222,POS-TEC-L5-0207,JOB-TEC-L5-03,Technology L5 Role 03,TEC,L5,Y,0.6,23.4,2022-10-10,
ASN-004223-01,HRIS-WKR-004223,POS-HR-L4-0130,JOB-HR-L4-04,People L4 Role 04,HR,L4,Y,1.0,39.0,2019-10-02,
ASN-004224-01,HRIS-WKR-004224,POS-OPS-L5-0065,JOB-OPS-L5-05,Operations L5 Role 05,OPS,L5,Y,0.4,15.6,2024-07-11,
ASN-004225-01,HRIS-WKR-004225,POS-SAL-L5-0171,JOB-SAL-L5-03,Sales L5 Role 03,SAL,L5,Y,1.0,39.0,2024-09-11,
ASN-004226-01,HRIS-WKR-004226,POS-FIN-L2-0080,JOB-FIN-L2-02,Finance L2 Role 02,FIN,L2,Y,1.0,39.0,2022-04-24,
ASN-004226-02,HRIS-WKR-004226,POS-SAL-L6-0177,JOB-SAL-L6-03,Sales L6 Role 03,SAL,L6,N,0.3,11.7,2022-05-02,
ASN-004227-01,HRIS-WKR-004227,POS-TEC-L1-0183,JOB-TEC-L1-03,Technology L1 Role 03,TEC,L1,Y,1.0,39.0,2024-02-24,
ASN-004228-01,HRIS-WKR-004228,POS-TEC-L6-0213,JOB-TEC-L6-03,Technology L6 Role 03,TEC,L6,Y,1.0,39.0,2025-07-01,
ASN-004229-01,HRIS-WKR-004229,POS-OPS-L1-0041,JOB-OPS-L1-05,Operations L1 Role 05,OPS,L1,Y,1.0,39.0,2023-12-07,
ASN-004229-02,HRIS-WKR-004229,POS-ENG-L6-0034,JOB-ENG-L6-04,Engineering L6 Role 04,ENG,L6,N,0.4,15.6,2019-04-12,
ASN-004230-01,HRIS-WKR-004230,POS-ENG-L4-0021,JOB-ENG-L4-03,Engineering L4 Role 03,ENG,L4,Y,0.4,15.6,2023-05-19,
ASN-004231-01,HRIS-WKR-004231,POS-ENG-L3-0014,JOB-ENG-L3-02,Engineering L3 Role 02,ENG,L3,Y,0.5,19.5,2019-12-18,
ASN-004232-01,HRIS-WKR-004232,POS-TEC-L5-0205,JOB-TEC-L5-01,Technology L5 Role 01,TEC,L5,Y,1.0,39.0,2021-11-18,
ASN-004233-01,HRIS-WKR-004233,POS-ENG-L2-0009,JOB-ENG-L2-03,Engineering L2 Role 03,ENG,L2,Y,1.0,39.0,2025-07-21,
ASN-004234-01,HRIS-WKR-004234,POS-FIN-L6-0108,JOB-FIN-L6-06,Finance L6 Role 06,FIN,L6,Y,1.0,39.0,2024-06-04,
ASN-004235-01,HRIS-WKR-004235,POS-OPS-L2-0043,JOB-OPS-L2-01,Operations L2 Role 01,OPS,L2,Y,1.0,39.0,2025-12-17,
ASN-004235-02,HRIS-WKR-004235,POS-TEC-L1-0185,JOB-TEC-L1-05,Technology L1 Role 05,TEC,L1,N,0.2,7.8,2021-12-02,
ASN-004236-01,HRIS-WKR-004236,POS-OPS-L4-0060,JOB-OPS-L4-06,Operations L4 Role 06,OPS,L4,Y,0.6,23.4,2020-03-21,
ASN-004237-01,HRIS-WKR-004237,POS-ENG-L4-0023,JOB-ENG-L4-05,Engineering L4 Role 05,ENG,L4,Y,0.4,15.6,2022-05-29,
ASN-004238-01,HRIS-WKR-004238,POS-FIN-L6-0105,JOB-FIN-L6-03,Finance L6 Role 03,FIN,L6,Y,1.0,39.0,2025-11-21,
ASN-004239-01,HRIS-WKR-004239,POS-HR-L2-0117,JOB-HR-L2-03,People L2 Role 03,HR,L2,Y,1.0,39.0,2022-05-07,
ASN-004240-01,HRIS-WKR-004240,POS-HR-L3-0124,JOB-HR-L3-04,People L3 Role 04,HR,L5,Y,1.0,39.0,2020-02-02,
ASN-004241-01,HRIS-WKR-004241,POS-HR-L1-0110,JOB-HR-L1-02,People L1 Role 02,HR,L1,Y,1.0,39.0,2020-12-09,
ASN-004242-01,HRIS-WKR-004242,POS-FIN-L1-0077,JOB-FIN-L1-05,Finance L1 Role 05,FIN,L1,Y,1.0,39.0,2019-09-21,
ASN-004243-01,HRIS-WKR-004243,POS-HR-L1-0112,JOB-HR-L1-04,People L1 Role 04,HR,L1,Y,0.6,23.4,2021-08-26,
ASN-004244-01,HRIS-WKR-004244,POS-OPS-L2-0045,JOB-OPS-L2-03,Operations L2 Role 03,OPS,L2,Y,1.0,39.0,2025-10-16,
ASN-004245-01,HRIS-WKR-004245,POS-HR-L1-0113,JOB-HR-L1-05,People L1 Role 05,HR,L3,Y,0.6,23.4,2018-01-19,
ASN-004246-01,HRIS-WKR-004246,POS-OPS-L2-0043,JOB-OPS-L2-01,Operations L2 Role 01,OPS,L2,Y,1.0,39.0,2018-01-30,
ASN-004247-01,HRIS-WKR-004247,POS-TEC-L5-0206,JOB-TEC-L5-02,Technology L5 Role 02,TEC,L5,Y,1.0,39.0,2020-01-28,
ASN-004248-01,HRIS-WKR-004248,POS-SAL-L4-0163,JOB-SAL-L4-01,Sales L4 Role 01,SAL,L4,Y,1.0,39.0,2018-07-08,
ASN-004249-01,HRIS-WKR-004249,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L3,Y,1.0,39.0,2023-08-06,
ASN-004250-01,HRIS-WKR-004250,POS-FIN-L4-0091,JOB-FIN-L4-01,Finance L4 Role 01,FIN,L4,Y,1.0,39.0,2020-12-26,
ASN-004251-01,HRIS-WKR-004251,POS-FIN-L6-0105,JOB-FIN-L6-03,Finance L6 Role 03,FIN,L6,Y,1.0,39.0,2022-02-27,
ASN-004252-01,HRIS-WKR-004252,POS-ENG-L5-0026,JOB-ENG-L5-02,Engineering L5 Role 02,ENG,L3,Y,1.0,39.0,2021-08-11,
ASN-004252-02,HRIS-WKR-004252,POS-HR-L3-0126,JOB-HR-L3-06,People L3 Role 06,HR,L3,N,0.2,7.8,2018-07-14,
ASN-004253-01,HRIS-WKR-004253,POS-HR-L4-0130,JOB-HR-L4-04,People L4 Role 04,HR,L4,Y,0.6,23.4,2025-09-02,
ASN-004253-02,HRIS-WKR-004253,POS-FIN-L5-0098,JOB-FIN-L5-02,Finance L5 Role 02,FIN,L5,N,0.2,7.8,2025-10-31,
ASN-004254-01,HRIS-WKR-004254,POS-SAL-L2-0151,JOB-SAL-L2-01,Sales L2 Role 01,SAL,L2,Y,1.0,39.0,2022-05-11,
ASN-004255-01,HRIS-WKR-004255,POS-FIN-L5-0101,JOB-FIN-L5-05,Finance L5 Role 05,FIN,L5,Y,0.6,23.4,2020-10-29,
ASN-004256-01,HRIS-WKR-004256,POS-ENG-L3-0015,JOB-ENG-L3-03,Engineering L3 Role 03,ENG,L3,Y,0.4,15.6,2022-03-22,
ASN-004257-01,HRIS-WKR-004257,POS-SAL-L1-0149,JOB-SAL-L1-05,Sales L1 Role 05,SAL,L1,Y,0.6,23.4,2023-11-08,
ASN-004258-01,HRIS-WKR-004258,POS-FIN-L4-0096,JOB-FIN-L4-06,Finance L4 Role 06,FIN,L4,Y,1.0,39.0,2020-04-22,
ASN-004259-01,HRIS-WKR-004259,POS-TEC-L5-0210,JOB-TEC-L5-06,Technology L5 Role 06,TEC,L5,Y,0.8,31.2,2024-01-28,
ASN-004260-01,HRIS-WKR-004260,POS-TEC-L5-0207,JOB-TEC-L5-03,Technology L5 Role 03,TEC,L5,Y,1.0,39.0,2022-01-16,
ASN-004261-01,HRIS-WKR-004261,POS-ENG-L4-0021,JOB-ENG-L4-03,Engineering L4 Role 03,ENG,L4,Y,1.0,39.0,2022-08-03,
ASN-004262-01,HRIS-WKR-004262,POS-TEC-L2-0191,JOB-TEC-L2-05,Technology L2 Role 05,TEC,L2,Y,1.0,39.0,2023-02-06,
ASN-004263-01,HRIS-WKR-004263,POS-OPS-L6-0070,JOB-OPS-L6-04,Operations L6 Role 04,OPS,L6,Y,1.0,39.0,2018-02-01,
ASN-004264-01,HRIS-WKR-004264,POS-OPS-L1-0038,JOB-OPS-L1-02,Operations L1 Role 02,OPS,L1,Y,1.0,39.0,2018-06-17,
ASN-004265-01,HRIS-WKR-004265,POS-ENG-L1-0001,JOB-ENG-L1-01,Engineering L1 Role 01,ENG,L1,Y,0.8,31.2,2021-10-23,
ASN-004266-01,HRIS-WKR-004266,POS-SAL-L3-0162,JOB-SAL-L3-06,Sales L3 Role 06,SAL,L3,Y,1.0,39.0,2018-06-18,
ASN-004267-01,HRIS-WKR-004267,POS-TEC-L4-0199,JOB-TEC-L4-01,Technology L4 Role 01,TEC,L4,Y,1.0,39.0,2023-11-19,
ASN-004267-02,HRIS-WKR-004267,POS-OPS-L3-0050,JOB-OPS-L3-02,Operations L3 Role 02,OPS,L3,N,0.2,7.8,2018-06-28,
ASN-004268-01,HRIS-WKR-004268,POS-SAL-L6-0178,JOB-SAL-L6-04,Sales L6 Role 04,SAL,L6,Y,1.0,39.0,2018-12-08,
ASN-004269-01,HRIS-WKR-004269,POS-TEC-L3-0194,JOB-TEC-L3-02,Technology L3 Role 02,TEC,L3,Y,1.0,39.0,2019-12-24,
ASN-004270-01,HRIS-WKR-004270,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L4,Y,0.6,23.4,2025-11-02,
ASN-004270-02,HRIS-WKR-004270,POS-HR-L6-0142,JOB-HR-L6-04,People L6 Role 04,HR,L6,N,0.2,7.8,2018-11-04,
ASN-004271-01,HRIS-WKR-004271,POS-SAL-L1-0145,JOB-SAL-L1-01,Sales L1 Role 01,SAL,L1,Y,0.8,31.2,2020-11-27,
ASN-004271-02,HRIS-WKR-004271,POS-SAL-L6-0177,JOB-SAL-L6-03,Sales L6 Role 03,SAL,L6,N,0.2,7.8,2020-11-04,
ASN-004272-01,HRIS-WKR-004272,POS-ENG-L5-0029,JOB-ENG-L5-05,Engineering L5 Role 05,ENG,L5,Y,1.0,39.0,2022-06-19,
ASN-004273-01,HRIS-WKR-004273,POS-TEC-L1-0181,JOB-TEC-L1-01,Technology L1 Role 01,TEC,L1,Y,1.0,39.0,2025-12-19,
ASN-004274-01,HRIS-WKR-004274,POS-FIN-L6-0108,JOB-FIN-L6-06,Finance L6 Role 06,FIN,L6,Y,0.8,31.2,2025-11-27,
ASN-004274-02,HRIS-WKR-004274,POS-ENG-L3-0018,JOB-ENG-L3-06,Engineering L3 Role 06,ENG,L3,N,0.2,7.8,2019-06-25,
ASN-004275-01,HRIS-WKR-004275,POS-OPS-L4-0059,JOB-OPS-L4-05,Operations L4 Role 05,OPS,L4,Y,1.0,39.0,2020-04-14,
ASN-004276-01,HRIS-WKR-004276,POS-ENG-L3-0016,JOB-ENG-L3-04,Engineering L3 Role 04,ENG,L3,Y,0.8,31.2,2019-03-18,
ASN-004277-01,HRIS-WKR-004277,POS-HR-L5-0133,JOB-HR-L5-01,People L5 Role 01,HR,L5,Y,1.0,39.0,2025-07-19,
ASN-004278-01,HRIS-WKR-004278,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L3,Y,1.0,39.0,2021-03-05,
ASN-004279-01,HRIS-WKR-004279,POS-FIN-L2-0082,JOB-FIN-L2-04,Finance L2 Role 04,FIN,L2,Y,1.0,39.0,2018-10-06,
ASN-004280-01,HRIS-WKR-004280,POS-TEC-L4-0204,JOB-TEC-L4-06,Technology L4 Role 06,TEC,L4,Y,1.0,39.0,2021-05-05,
ASN-004281-01,HRIS-WKR-004281,POS-SAL-L2-0153,JOB-SAL-L2-03,Sales L2 Role 03,SAL,L2,Y,0.4,15.6,2019-04-05,
ASN-004282-01,HRIS-WKR-004282,POS-FIN-L3-0089,JOB-FIN-L3-05,Finance L3 Role 05,FIN,L3,Y,1.0,39.0,2023-11-03,
ASN-004283-01,HRIS-WKR-004283,POS-SAL-L1-0147,JOB-SAL-L1-03,Sales L1 Role 03,SAL,L1,Y,0.6,23.4,2021-10-23,
ASN-004284-01,HRIS-WKR-004284,POS-FIN-L2-0082,JOB-FIN-L2-04,Finance L2 Role 04,FIN,L2,Y,1.0,39.0,2022-10-01,
ASN-004285-01,HRIS-WKR-004285,POS-HR-L4-0132,JOB-HR-L4-06,People L4 Role 06,HR,L4,Y,1.0,39.0,2020-07-16,
ASN-004286-01,HRIS-WKR-004286,POS-HR-L6-0141,JOB-HR-L6-03,People L6 Role 03,HR,L6,Y,0.4,15.6,2023-07-26,
ASN-004287-01,HRIS-WKR-004287,POS-FIN-L5-0098,JOB-FIN-L5-02,Finance L5 Role 02,FIN,L5,Y,1.0,39.0,2020-06-21,
ASN-004288-01,HRIS-WKR-004288,POS-FIN-L2-0084,JOB-FIN-L2-06,Finance L2 Role 06,FIN,L2,Y,1.0,39.0,2020-02-02,
ASN-004289-01,HRIS-WKR-004289,POS-FIN-L2-0081,JOB-FIN-L2-03,Finance L2 Role 03,FIN,L2,Y,1.0,39.0,2023-08-21,
ASN-004290-01,HRIS-WKR-004290,POS-ENG-L5-0030,JOB-ENG-L5-06,Engineering L5 Role 06,ENG,L5,Y,1.0,39.0,2018-11-25,
ASN-004291-01,HRIS-WKR-004291,POS-OPS-L6-0067,JOB-OPS-L6-01,Operations L6 Role 01,OPS,L6,Y,1.0,39.0,2019-07-12,
ASN-004292-01,HRIS-WKR-004292,POS-TEC-L2-0189,JOB-TEC-L2-03,Technology L2 Role 03,TEC,L2,Y,1.0,39.0,2021-01-18,
ASN-004293-01,HRIS-WKR-004293,POS-ENG-L6-0032,JOB-ENG-L6-02,Engineering L6 Role 02,ENG,L6,Y,1.0,39.0,2023-07-27,
ASN-004294-01,HRIS-WKR-004294,POS-TEC-L1-0181,JOB-TEC-L1-01,Technology L1 Role 01,TEC,L1,Y,1.0,39.0,2021-11-17,
ASN-004295-01,HRIS-WKR-004295,POS-FIN-L2-0079,JOB-FIN-L2-01,Finance L2 Role 01,FIN,L2,Y,0.6,23.4,2024-05-19,
ASN-004296-01,HRIS-WKR-004296,POS-ENG-L4-0024,JOB-ENG-L4-06,Engineering L4 Role 06,ENG,L4,Y,0.5,19.5,2020-05-23,
ASN-004297-01,HRIS-WKR-004297,POS-FIN-L4-0093,JOB-FIN-L4-03,Finance L4 Role 03,FIN,L4,Y,1.0,39.0,2023-09-06,
ASN-004298-01,HRIS-WKR-004298,POS-OPS-L6-0070,JOB-OPS-L6-04,Operations L6 Role 04,OPS,L6,Y,0.5,19.5,2024-09-26,
ASN-004299-01,HRIS-WKR-004299,POS-FIN-L1-0077,JOB-FIN-L1-05,Finance L1 Role 05,FIN,L1,Y,1.0,39.0,2022-06-30,
ASN-004300-01,HRIS-WKR-004300,POS-SAL-L2-0154,JOB-SAL-L2-04,Sales L2 Role 04,SAL,L2,Y,1.0,39.0,2022-08-26,
ASN-004301-01,HRIS-WKR-004301,POS-TEC-L2-0191,JOB-TEC-L2-05,Technology L2 Role 05,TEC,L2,Y,0.6,23.4,2025-02-06,
ASN-004302-01,HRIS-WKR-004302,POS-SAL-L1-0145,JOB-SAL-L1-01,Sales L1 Role 01,SAL,L1,Y,1.0,39.0,2018-07-06,
ASN-004303-01,HRIS-WKR-004303,POS-SAL-L3-0160,JOB-SAL-L3-04,Sales L3 Role 04,SAL,L3,Y,1.0,39.0,2018-05-19,
ASN-004304-01,HRIS-WKR-004304,POS-HR-L1-0112,JOB-HR-L1-04,People L1 Role 04,HR,L1,Y,1.0,39.0,2018-11-29,
ASN-004305-01,HRIS-WKR-004305,POS-ENG-L4-0024,JOB-ENG-L4-06,Engineering L4 Role 06,ENG,L4,Y,0.5,19.5,2025-10-19,
ASN-004306-01,HRIS-WKR-004306,POS-TEC-L6-0211,JOB-TEC-L6-01,Technology L6 Role 01,TEC,L6,Y,1.0,39.0,2022-07-11,
ASN-004307-01,HRIS-WKR-004307,POS-HR-L5-0138,JOB-HR-L5-06,People L5 Role 06,HR,L5,Y,0.6,23.4,2024-05-02,
ASN-004308-01,HRIS-WKR-004308,POS-FIN-L5-0097,JOB-FIN-L5-01,Finance L5 Role 01,FIN,L5,Y,0.4,15.6,2025-06-03,
ASN-004309-01,HRIS-WKR-004309,POS-SAL-L5-0170,JOB-SAL-L5-02,Sales L5 Role 02,SAL,L5,Y,1.0,39.0,2018-04-14,
ASN-004310-01,HRIS-WKR-004310,POS-FIN-L2-0080,JOB-FIN-L2-02,Finance L2 Role 02,FIN,L2,Y,1.0,39.0,2018-08-10,
ASN-004310-02,HRIS-WKR-004310,POS-ENG-L2-0012,JOB-ENG-L2-06,Engineering L2 Role 06,ENG,L2,N,0.4,15.6,2023-05-08,
ASN-004311-01,HRIS-WKR-004311,POS-FIN-L5-0100,JOB-FIN-L5-04,Finance L5 Role 04,FIN,L5,Y,0.8,31.2,2018-03-15,
ASN-004312-01,HRIS-WKR-004312,POS-OPS-L2-0046,JOB-OPS-L2-04,Operations L2 Role 04,OPS,L2,Y,,,2018-03-16,
ASN-004313-01,HRIS-WKR-004313,POS-FIN-L3-0088,JOB-FIN-L3-04,Finance L3 Role 04,FIN,L3,Y,1.0,39.0,2022-07-13,
ASN-004314-01,HRIS-WKR-004314,POS-HR-L1-0110,JOB-HR-L1-02,People L1 Role 02,HR,L1,Y,1.0,39.0,2020-02-26,
ASN-004315-01,HRIS-WKR-004315,POS-SAL-L3-0158,JOB-SAL-L3-02,Sales L3 Role 02,SAL,L3,Y,1.0,39.0,2025-07-07,
ASN-004316-01,HRIS-WKR-004316,POS-ENG-L5-0030,JOB-ENG-L5-06,Engineering L5 Role 06,ENG,L5,Y,1.0,39.0,2025-09-02,
