payroll_line_id,payroll_run_id,payroll_worker_id,earning_code,earning_description,amount,currency_code,component_family_candidate,off_cycle_flag,retro_flag
LINE-000004514,RUN-IE-2026-02-REG-001,PAY-WKR-003092,SUSPECT_BASE,Suspected misclassified base-like code,1018.18,EUR,BASE,N,N
LINE-000004515,RUN-IE-2026-02-REG-001,PAY-WKR-003092,BASE,Base salary,2892.55,EUR,BASE,N,N
LINE-000004516,RUN-IE-2026-02-REG-001,PAY-WKR-003093,BASE,Base salary,10994.3,EUR,BASE,N,N
LINE-000004517,RUN-IE-2026-02-REG-001,PAY-WKR-003094,BASE,Base salary,2119.81,EUR,BASE,N,N
LINE-000004518,RUN-IE-2026-02-REG-001,PAY-WKR-003095,BASE,Base salary,6788.46,EUR,BASE,N,N
LINE-000004519,RUN-IE-2026-02-REG-001,PAY-WKR-003096,BASE,Base salary,7994.98,EUR,BASE,N,N
LINE-000004520,RUN-IE-2026-02-REG-001,PAY-WKR-003097,BASE,Base salary,14561.17,EUR,BASE,N,N
LINE-000004521,RUN-IE-2026-02-REG-001,PAY-WKR-003098,BASE,Base salary,3722.53,EUR,BASE,N,N
LINE-000004522,RUN-IE-2026-02-REG-001,PAY-WKR-003099,BASE,Base salary,14876.24,EUR,BASE,N,N
LINE-000004523,RUN-IE-2026-02-REG-001,PAY-WKR-003100,BASE,Base salary,13318.93,EUR,BASE,N,N
LINE-000004524,RUN-IE-2026-02-REG-001,PAY-WKR-003101,BASE,Base salary,3241.35,EUR,BASE,N,N
LINE-000004525,RUN-IE-2026-02-REG-001,PAY-WKR-003102,BASE,Base salary,8162.47,EUR,BASE,N,N
LINE-000004526,RUN-IE-2026-02-REG-001,PAY-WKR-003103,BASE,Base salary,4549.62,EUR,BASE,N,N
LINE-000004527,RUN-IE-2026-02-REG-001,PAY-WKR-003104,BASE,Base salary,7406.63,EUR,BASE,N,N
LINE-000004528,RUN-IE-2026-02-REG-001,PAY-WKR-003104,RETRO_ADJ,Retro adjustment (excluded),252.1,EUR,EXCLUDED,N,Y
LINE-000004529,RUN-IE-2026-02-REG-001,PAY-WKR-003105,BASE,Base salary,2479.11,EUR,BASE,N,N
LINE-000004530,RUN-IE-2026-02-REG-001,PAY-WKR-003105,BONUS,Bonus payment,203.04,EUR,VARIABLE,N,N
LINE-000004531,RUN-IE-2026-02-REG-001,PAY-WKR-003106,BASE,Base salary,3181.65,EUR,BASE,N,N
LINE-000004532,RUN-IE-2026-02-REG-001,PAY-WKR-003106,RETRO_ADJ,Retro adjustment (excluded),-355.95,EUR,EXCLUDED,N,Y
LINE-000004533,RUN-IE-2026-02-REG-001,PAY-WKR-003107,BASE,Base salary,2926.52,EUR,BASE,N,N
LINE-000004534,RUN-IE-2026-02-REG-001,PAY-WKR-003108,BASE,Base salary,2940.41,EUR,BASE,N,N
LINE-000004535,RUN-IE-2026-02-REG-001,PAY-WKR-003109,BASE,Base salary,2883.76,EUR,BASE,N,N
LINE-000004536,RUN-IE-2026-02-REG-001,PAY-WKR-003110,BASE,Base salary,8394.18,EUR,BASE,N,N
LINE-000004537,RUN-IE-2026-02-REG-001,PAY-WKR-003110,BONUS,Bonus payment,3215.02,EUR,VARIABLE,N,N
LINE-000004538,RUN-IE-2026-02-REG-001,PAY-WKR-003111,SUSPECT_BASE,Suspected misclassified base-like code,483.5,EUR,BASE,N,N
LINE-000004539,RUN-IE-2026-02-REG-001,PAY-WKR-003111,BASE,Base salary,2597.36,EUR,BASE,N,N
LINE-000004540,RUN-IE-2026-02-REG-001,PAY-WKR-003112,BASE,Base salary,10696.74,EUR,BASE,N,N
LINE-000004541,RUN-IE-2026-02-REG-001,PAY-WKR-003112,BONUS,Bonus payment,1775.41,EUR,VARIABLE,N,N
LINE-000004542,RUN-IE-2026-02-REG-001,PAY-WKR-003113,BASE,Base salary,6267.21,EUR,BASE,N,N
LINE-000004543,RUN-IE-2026-02-REG-001,PAY-WKR-003113,RETRO_ADJ,Retro adjustment (excluded),-273.3,EUR,EXCLUDED,N,Y
LINE-000004544,RUN-IE-2026-02-REG-001,PAY-WKR-003114,BASE,Base salary,5099.38,EUR,BASE,N,N
LINE-000004545,RUN-IE-2026-02-REG-001,PAY-WKR-003114,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),325.72,EUR,EXCLUDED,Y,N
LINE-000004546,RUN-IE-2026-02-REG-001,PAY-WKR-003115,BASE,Base salary,7897.46,EUR,BASE,N,N
LINE-000004547,RUN-IE-2026-02-REG-001,PAY-WKR-003116,BASE,Base salary,3897.66,EUR,BASE,N,N
LINE-000004548,RUN-IE-2026-02-REG-001,PAY-WKR-003117,BASE,Base salary,3064.44,EUR,BASE,N,N
LINE-000004549,RUN-IE-2026-02-REG-001,PAY-WKR-003118,BASE,Base salary,9605.77,EUR,BASE,N,N
LINE-000004550,RUN-IE-2026-02-REG-001,PAY-WKR-003119,BASE,Base salary,2609.6,EUR,BASE,N,N
LINE-000004551,RUN-IE-2026-02-REG-001,PAY-WKR-003120,BASE,Base salary,2865.19,EUR,BASE,N,N
LINE-000004552,RUN-IE-2026-02-REG-001,PAY-WKR-003121,BASE,Base salary,1291.41,EUR,BASE,N,N
LINE-000004553,RUN-IE-2026-02-REG-001,PAY-WKR-003122,BASE,Base salary,4842.99,EUR,BASE,N,N
LINE-000004554,RUN-IE-2026-02-REG-001,PAY-WKR-003122,ALLOW_TRAVEL,Travel allowance (excluded),44.7,EUR,ALLOWANCE,N,N
LINE-000004555,RUN-IE-2026-02-REG-001,PAY-WKR-003122,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),-131.13,EUR,EXCLUDED,Y,N
LINE-000004556,RUN-IE-2026-02-REG-001,PAY-WKR-003123,BASE,Base salary,14630.52,EUR,BASE,N,N
LINE-000004557,RUN-IE-2026-02-REG-001,PAY-WKR-003124,BASE,Base salary,14947.71,EUR,BASE,N,N
LINE-000004558,RUN-IE-2026-02-REG-001,PAY-WKR-003125,BASE,Base salary,4220.34,EUR,BASE,N,N
LINE-000004559,RUN-IE-2026-02-REG-001,PAY-WKR-003126,BASE,Base salary,13331.55,EUR,BASE,N,N
LINE-000004560,RUN-IE-2026-02-REG-001,PAY-WKR-003126,ALLOW_TRAVEL,Travel allowance (excluded),45.42,EUR,ALLOWANCE,N,N
LINE-000004561,RUN-IE-2026-02-REG-001,PAY-WKR-003126,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),56.3,EUR,EXCLUDED,Y,N
LINE-000004562,RUN-IE-2026-02-REG-001,PAY-WKR-003127,BASE,Base salary,8505.11,EUR,BASE,N,N
LINE-000004563,RUN-IE-2026-02-REG-001,PAY-WKR-003127,BONUS,Bonus payment,2443.72,EUR,VARIABLE,N,N
LINE-000004564,RUN-IE-2026-02-REG-001,PAY-WKR-003128,BASE,Base salary,9435.38,EUR,BASE,N,N
LINE-000004565,RUN-IE-2026-02-REG-001,PAY-WKR-003129,BASE,Base salary,6894.95,EUR,BASE,N,N
LINE-000004566,RUN-IE-2026-02-REG-001,PAY-WKR-003130,BASE,Base salary,7669.06,EUR,BASE,N,N
LINE-000004567,RUN-IE-2026-02-REG-001,PAY-WKR-003131,BASE,Base salary,7435.32,EUR,BASE,N,N
LINE-000004568,RUN-IE-2026-02-REG-001,PAY-WKR-003131,BONUS,Bonus payment,2542.38,EUR,VARIABLE,N,N
LINE-000004569,RUN-IE-2026-02-REG-001,PAY-WKR-003132,BASE,Base salary,14216.37,EUR,BASE,N,N
LINE-000004570,RUN-IE-2026-02-REG-001,PAY-WKR-003132,RETRO_ADJ,Retro adjustment (excluded),567.64,EUR,EXCLUDED,N,Y
LINE-000004571,RUN-IE-2026-02-REG-001,PAY-WKR-003133,BASE,Base salary,3490.48,EUR,BASE,N,N
LINE-000004572,RUN-IE-2026-02-REG-001,PAY-WKR-003134,BASE,Base salary,8873.72,EUR,BASE,N,N
LINE-000004573,RUN-IE-2026-02-REG-001,PAY-WKR-003135,BASE,Base salary,8528.76,EUR,BASE,N,N
LINE-000004574,RUN-IE-2026-02-REG-001,PAY-WKR-003136,BASE,Base salary,3136.84,EUR,BASE,N,N
LINE-000004575,RUN-IE-2026-02-REG-001,PAY-WKR-003137,BASE,Base salary,2930.9,EUR,BASE,N,N
LINE-000004576,RUN-IE-2026-02-REG-001,PAY-WKR-003137,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),385.48,EUR,EXCLUDED,Y,N
LINE-000004577,RUN-IE-2026-02-REG-001,PAY-WKR-003138,BASE,Base salary,8594.35,EUR,BASE,N,N
LINE-000004578,RUN-IE-2026-02-REG-001,PAY-WKR-003139,BASE,Base salary,7540.55,EUR,BASE,N,N
LINE-000004579,RUN-IE-2026-02-REG-001,PAY-WKR-003140,BASE,Base salary,3440.93,EUR,BASE,N,N
LINE-000004580,RUN-IE-2026-02-REG-001,PAY-WKR-003141,BASE,Base salary,3889.2,EUR,BASE,N,N
LINE-000004581,RUN-IE-2026-02-REG-001,PAY-WKR-003142,BASE,Base salary,8118.35,EUR,BASE,N,N
LINE-000004582,RUN-IE-2026-02-REG-001,PAY-WKR-003143,BASE,Base salary,3365.58,EUR,BASE,N,N
LINE-000004583,RUN-IE-2026-02-REG-001,PAY-WKR-003143,BONUS,Bonus payment,503.74,EUR,VARIABLE,N,N
LINE-000004584,RUN-IE-2026-02-REG-001,PAY-WKR-003144,BASE,Base salary,1944.21,EUR,BASE,N,N
LINE-000004585,RUN-IE-2026-02-REG-001,PAY-WKR-003145,BASE,Base salary,2186.95,EUR,BASE,N,N
LINE-000004586,RUN-IE-2026-02-REG-001,PAY-WKR-003146,BASE,Base salary,2483.86,EUR,BASE,N,N
LINE-000004587,RUN-IE-2026-02-REG-001,PAY-WKR-003147,BASE,Base salary,2456.07,EUR,BASE,N,N
LINE-000004588,RUN-IE-2026-02-REG-001,PAY-WKR-003148,BASE,Base salary,2700.73,EUR,BASE,N,N
LINE-000004589,RUN-IE-2026-02-REG-001,PAY-WKR-003149,BASE,Base salary,2862.93,EUR,BASE,N,N
LINE-000004590,RUN-IE-2026-02-REG-001,PAY-WKR-003150,SUSPECT_BASE,Suspected misclassified base-like code,448.76,EUR,BASE,N,N
LINE-000004591,RUN-IE-2026-02-REG-001,PAY-WKR-003150,BASE,Base salary,1060.56,EUR,BASE,N,N
LINE-000004592,RUN-IE-2026-02-REG-001,PAY-WKR-003151,BASE,Base salary,2417.69,EUR,BASE,N,N
LINE-000004593,RUN-IE-2026-02-REG-001,PAY-WKR-003152,BASE,Base salary,11838.75,EUR,BASE,N,N
LINE-000004594,RUN-IE-2026-02-REG-001,PAY-WKR-003152,RETRO_ADJ,Retro adjustment (excluded),586.38,EUR,EXCLUDED,N,Y
LINE-000004595,RUN-IE-2026-02-REG-001,PAY-WKR-003153,BASE,Base salary,8069.41,EUR,BASE,N,N
LINE-000004596,RUN-IE-2026-02-REG-001,PAY-WKR-003154,BASE,Base salary,12666.02,EUR,BASE,N,N
LINE-000004597,RUN-IE-2026-02-REG-001,PAY-WKR-003155,BASE,Base salary,10388.07,EUR,BASE,N,N
LINE-000004598,RUN-IE-2026-02-REG-001,PAY-WKR-003156,BASE,Base salary,4894.34,EUR,BASE,N,N
LINE-000004599,RUN-IE-2026-02-REG-001,PAY-WKR-003157,BASE,Base salary,7064.06,EUR,BASE,N,N
LINE-000004600,RUN-IE-2026-02-REG-001,PAY-WKR-003158,SUSPECT_BASE,Suspected misclassified base-like code,767.48,EUR,BASE,N,N
LINE-000004601,RUN-IE-2026-02-REG-001,PAY-WKR-003158,BASE,Base salary,3877.33,EUR,BASE,N,N
LINE-000004602,RUN-IE-2026-02-REG-001,PAY-WKR-003159,BASE,Base salary,6194.45,EUR,BASE,N,N
LINE-000004603,RUN-IE-2026-02-REG-001,PAY-WKR-003160,BASE,Base salary,2563.29,EUR,BASE,N,N
LINE-000004604,RUN-IE-2026-02-REG-001,PAY-WKR-003161,BASE,Base salary,1512.7,EUR,BASE,N,N
LINE-000004605,RUN-IE-2026-02-REG-001,PAY-WKR-003162,BASE,Base salary,11513.93,EUR,BASE,N,N
LINE-000004606,RUN-IE-2026-02-REG-001,PAY-WKR-003163,BASE,Base salary,2944.32,EUR,BASE,N,N
LINE-000004607,RUN-IE-2026-02-REG-001,PAY-WKR-003164,BASE,Base salary,3969.52,EUR,BASE,N,N
LINE-000004608,RUN-IE-2026-02-REG-001,PAY-WKR-003165,BASE,Base salary,8437.05,EUR,BASE,N,N
LINE-000004609,RUN-IE-2026-02-REG-001,PAY-WKR-003165,BONUS,Bonus payment,2324.77,EUR,VARIABLE,N,N
LINE-000004610,RUN-IE-2026-02-REG-001,PAY-WKR-003166,BASE,Base salary,7314.28,EUR,BASE,N,N
LINE-000004611,RUN-IE-2026-02-REG-001,PAY-WKR-003167,BASE,Base salary,5187.04,EUR,BASE,N,N
LINE-000004612,RUN-IE-2026-02-REG-001,PAY-WKR-003168,BASE,Base salary,3394.45,EUR,BASE,N,N
LINE-000004613,RUN-IE-2026-02-REG-001,PAY-WKR-003169,BASE,Base salary,11914.41,EUR,BASE,N,N
LINE-000004614,RUN-IE-2026-02-REG-001,PAY-WKR-003170,BASE,Base salary,4705.71,EUR,BASE,N,N
LINE-000004615,RUN-IE-2026-02-REG-001,PAY-WKR-003171,BASE,Base salary,4157.47,EUR,BASE,N,N
LINE-000004616,RUN-IE-2026-02-REG-001,PAY-WKR-003171,BONUS,Bonus payment,248.66,EUR,VARIABLE,N,N
LINE-000004617,RUN-IE-2026-02-REG-001,PAY-WKR-003172,BASE,Base salary,6184.1,EUR,BASE,N,N
LINE-000004618,RUN-IE-2026-02-REG-001,PAY-WKR-003172,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),320.39,EUR,EXCLUDED,Y,N
LINE-000004619,RUN-IE-2026-02-REG-001,PAY-WKR-003173,BASE,Base salary,9745.13,EUR,BASE,N,N
LINE-000004620,RUN-IE-2026-02-REG-001,PAY-WKR-003174,BASE,Base salary,7929.57,EUR,BASE,N,N
LINE-000004621,RUN-IE-2026-02-REG-001,PAY-WKR-003175,BASE,Base salary,3121.49,EUR,BASE,N,N
LINE-000004622,RUN-IE-2026-02-REG-001,PAY-WKR-003175,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),-63.03,EUR,EXCLUDED,Y,N
LINE-000004623,RUN-IE-2026-02-REG-001,PAY-WKR-003176,BASE,Base salary,2689.66,EUR,BASE,N,N
LINE-000004624,RUN-IE-2026-02-REG-001,PAY-WKR-003176,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),84.66,EUR,EXCLUDED,Y,N
LINE-000004625,RUN-IE-2026-02-REG-001,PAY-WKR-003177,BASE,Base salary,3244.53,EUR,BASE,N,N
LINE-000004626,RUN-IE-2026-02-REG-001,PAY-WKR-003177,BONUS,Bonus payment,573.32,EUR,VARIABLE,N,N
LINE-000004627,RUN-IE-2026-02-REG-001,PAY-WKR-003178,BASE,Base salary,7752.27,EUR,BASE,N,N
LINE-000004628,RUN-IE-2026-02-REG-001,PAY-WKR-003179,BASE,Base salary,11977.11,EUR,BASE,N,N
LINE-000004629,RUN-IE-2026-02-REG-001,PAY-WKR-003180,BASE,Base salary,3300.23,EUR,BASE,N,N
LINE-000004630,RUN-IE-2026-02-REG-001,PAY-WKR-003180,BONUS,Bonus payment,221.01,EUR,VARIABLE,N,N
LINE-000004631,RUN-IE-2026-02-REG-001,PAY-WKR-003181,BASE,Base salary,5248.13,EUR,BASE,N,N
LINE-000004632,RUN-IE-2026-02-REG-001,PAY-WKR-003182,BASE,Base salary,7992.8,EUR,BASE,N,N
LINE-000004633,RUN-IE-2026-02-REG-001,PAY-WKR-003183,SUSPECT_BASE,Suspected misclassified base-like code,869.02,EUR,BASE,N,N
LINE-000004634,RUN-IE-2026-02-REG-001,PAY-WKR-003183,BASE,Base salary,8246.87,EUR,BASE,N,N
LINE-000004635,RUN-IE-2026-02-REG-001,PAY-WKR-003183,BONUS,Bonus payment,2494.99,EUR,VARIABLE,N,N
LINE-000004636,RUN-IE-2026-02-REG-001,PAY-WKR-003184,BASE,Base salary,3541.26,EUR,BASE,N,N
LINE-000004637,RUN-IE-2026-02-REG-001,PAY-WKR-003184,ALLOW_TRAVEL,Travel allowance (excluded),136.03,EUR,ALLOWANCE,N,N
LINE-000004638,RUN-IE-2026-02-REG-001,PAY-WKR-003185,BASE,Base salary,2638.18,EUR,BASE,N,N
LINE-000004639,RUN-IE-2026-02-REG-001,PAY-WKR-003185,BONUS,Bonus payment,137.27,EUR,VARIABLE,N,N
LINE-000004640,RUN-IE-2026-02-REG-001,PAY-WKR-003186,BASE,Base salary,3330.1,EUR,BASE,N,N
LINE-000004641,RUN-IE-2026-02-REG-001,PAY-WKR-003186,RETRO_ADJ,Retro adjustment (excluded),26.45,EUR,EXCLUDED,N,Y
LINE-000004642,RUN-IE-2026-02-REG-001,PAY-WKR-003187,BASE,Base salary,4501.36,EUR,BASE,N,N
LINE-000004643,RUN-IE-2026-02-REG-001,PAY-WKR-003187,BONUS,Bonus payment,855.1,EUR,VARIABLE,N,N
LINE-000004644,RUN-IE-2026-02-REG-001,PAY-WKR-003188,BASE,Base salary,3374.37,EUR,BASE,N,N
LINE-000004645,RUN-IE-2026-02-REG-001,PAY-WKR-003189,BASE,Base salary,7391.02,EUR,BASE,N,N
LINE-000004646,RUN-IE-2026-02-REG-001,PAY-WKR-003190,BASE,Base salary,6123.31,EUR,BASE,N,N
LINE-000004647,RUN-IE-2026-02-REG-001,PAY-WKR-003191,BASE,Base salary,13833.45,EUR,BASE,N,N
LINE-000004648,RUN-IE-2026-02-REG-001,PAY-WKR-003192,BASE,Base salary,2640.64,EUR,BASE,N,N
LINE-000004649,RUN-IE-2026-02-REG-001,PAY-WKR-003193,BASE,Base salary,3949.16,EUR,BASE,N,N
LINE-000004650,RUN-IE-2026-02-REG-001,PAY-WKR-003194,BASE,Base salary,4566.74,EUR,BASE,N,N
LINE-000004651,RUN-IE-2026-02-REG-001,PAY-WKR-003195,BASE,Base salary,6869.64,EUR,BASE,N,N
LINE-000004652,RUN-IE-2026-02-REG-001,PAY-WKR-003196,BASE,Base salary,10818.11,EUR,BASE,N,N
LINE-000004653,RUN-IE-2026-02-REG-001,PAY-WKR-003196,ALLOW_TRAVEL,Travel allowance (excluded),145.63,EUR,ALLOWANCE,N,N
LINE-000004654,RUN-IE-2026-02-REG-001,PAY-WKR-003197,BASE,Base salary,5943.43,EUR,BASE,N,N
LINE-000004655,RUN-IE-2026-02-REG-001,PAY-WKR-003198,BASE,Base salary,15547.85,EUR,BASE,N,N
LINE-000004656,RUN-IE-2026-02-REG-001,PAY-WKR-003198,BONUS,Bonus payment,2416.61,EUR,VARIABLE,N,N
LINE-000004657,RUN-IE-2026-02-REG-001,PAY-WKR-003198,ALLOW_TRAVEL,Travel allowance (excluded),123.34,EUR,ALLOWANCE,N,N
LINE-000004658,RUN-IE-2026-02-REG-001,PAY-WKR-003199,BASE,Base salary,3012.48,EUR,BASE,N,N
LINE-000004659,RUN-IE-2026-02-REG-001,PAY-WKR-003200,BASE,Base salary,8785.58,EUR,BASE,N,N
LINE-000004660,RUN-IE-2026-02-REG-001,PAY-WKR-003201,BASE,Base salary,2059.15,EUR,BASE,N,N
LINE-000004661,RUN-IE-2026-02-REG-001,PAY-WKR-003202,BASE,Base salary,7005.62,EUR,BASE,N,N
LINE-000004662,RUN-IE-2026-02-REG-001,PAY-WKR-003203,BASE,Base salary,3372.97,EUR,BASE,N,N
LINE-000004663,RUN-IE-2026-02-REG-001,PAY-WKR-003203,BONUS,Bonus payment,789.96,EUR,VARIABLE,N,N
LINE-000004664,RUN-IE-2026-02-REG-001,PAY-WKR-003203,RETRO_ADJ,Retro adjustment (excluded),-325.4,EUR,EXCLUDED,N,Y
LINE-000004665,RUN-IE-2026-02-REG-001,PAY-WKR-003204,BASE,Base salary,7598.83,EUR,BASE,N,N
LINE-000004666,RUN-IE-2026-02-REG-001,PAY-WKR-003205,BASE,Base salary,9086.55,EUR,BASE,N,N
LINE-000004667,RUN-IE-2026-02-REG-001,PAY-WKR-003206,BASE,Base salary,11495.69,EUR,BASE,N,N
LINE-000004668,RUN-IE-2026-02-REG-001,PAY-WKR-003207,BASE,Base salary,5901.87,EUR,BASE,N,N
LINE-000004669,RUN-IE-2026-02-REG-001,PAY-WKR-003208,BASE,Base salary,2759.14,EUR,BASE,N,N
LINE-000004670,RUN-IE-2026-02-REG-001,PAY-WKR-003209,BASE,Base salary,5398.64,EUR,BASE,N,N
LINE-000004671,RUN-IE-2026-02-REG-001,PAY-WKR-003210,BASE,Base salary,7094.28,EUR,BASE,N,N
LINE-000004672,RUN-IE-2026-02-REG-001,PAY-WKR-003211,BASE,Base salary,3035.13,EUR,BASE,N,N
LINE-000004673,RUN-IE-2026-02-REG-001,PAY-WKR-003212,BASE,Base salary,2995.07,EUR,BASE,N,N
LINE-000004674,RUN-IE-2026-02-REG-001,PAY-WKR-003212,ALLOW_TRAVEL,Travel allowance (excluded),127.46,EUR,ALLOWANCE,N,N
LINE-000004675,RUN-IE-2026-02-REG-001,PAY-WKR-003213,BASE,Base salary,5065.86,EUR,BASE,N,N
LINE-000004676,RUN-IE-2026-02-REG-001,PAY-WKR-003214,BASE,Base salary,1462.42,EUR,BASE,N,N
LINE-000004677,RUN-IE-2026-02-REG-001,PAY-WKR-003215,BASE,Base salary,2064.48,EUR,BASE,N,N
LINE-000004678,RUN-IE-2026-02-REG-001,PAY-WKR-003215,BONUS,Bonus payment,279.53,EUR,VARIABLE,N,N
LINE-000004679,RUN-IE-2026-02-REG-001,PAY-WKR-003216,BASE,Base salary,3488.99,EUR,BASE,N,N
LINE-000004680,RUN-IE-2026-02-REG-001,PAY-WKR-003216,BONUS,Bonus payment,871.34,EUR,VARIABLE,N,N
LINE-000004681,RUN-IE-2026-02-REG-001,PAY-WKR-003217,BASE,Base salary,7575.31,EUR,BASE,N,N
LINE-000004682,RUN-IE-2026-02-REG-001,PAY-WKR-003217,BONUS,Bonus payment,562.15,EUR,VARIABLE,N,N
LINE-000004683,RUN-IE-2026-02-REG-001,PAY-WKR-003218,BASE,Base salary,13784.63,EUR,BASE,N,N
LINE-000004684,RUN-IE-2026-02-REG-001,PAY-WKR-003218,ALLOW_TRAVEL,Travel allowance (excluded),93.85,EUR,ALLOWANCE,N,N
LINE-000004685,RUN-IE-2026-02-REG-001,PAY-WKR-003219,BASE,Base salary,3380.2,EUR,BASE,N,N
LINE-000004686,RUN-IE-2026-02-REG-001,PAY-WKR-003220,BASE,Base salary,7027.36,EUR,BASE,N,N
LINE-000004687,RUN-IE-2026-02-REG-001,PAY-WKR-003221,BASE,Base salary,7857.49,EUR,BASE,N,N
LINE-000004688,RUN-IE-2026-02-REG-001,PAY-WKR-003222,BASE,Base salary,2532.79,EUR,BASE,N,N
LINE-000004689,RUN-IE-2026-02-REG-001,PAY-WKR-003223,BASE,Base salary,2605.74,EUR,BASE,N,N
LINE-000004690,RUN-IE-2026-02-REG-001,PAY-WKR-003223,RETRO_ADJ,Retro adjustment (excluded),-241.0,EUR,EXCLUDED,N,Y
LINE-000004691,RUN-IE-2026-02-REG-001,PAY-WKR-003224,BASE,Base salary,14765.01,EUR,BASE,N,N
LINE-000004692,RUN-IE-2026-02-REG-001,PAY-WKR-003224,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),126.9,EUR,EXCLUDED,Y,N
LINE-000004693,RUN-IE-2026-02-REG-001,PAY-WKR-003225,BASE,Base salary,6427.63,EUR,BASE,N,N
LINE-000004694,RUN-IE-2026-02-REG-001,PAY-WKR-003226,BASE,Base salary,8859.09,EUR,BASE,N,N
LINE-000004695,RUN-IE-2026-02-REG-001,PAY-WKR-003227,BASE,Base salary,3538.19,EUR,BASE,N,N
LINE-000004696,RUN-IE-2026-02-REG-001,PAY-WKR-003228,BASE,Base salary,2502.43,EUR,BASE,N,N
LINE-000004697,RUN-IE-2026-02-REG-001,PAY-WKR-003228,BONUS,Bonus payment,239.27,EUR,VARIABLE,N,N
LINE-000004698,RUN-IE-2026-02-REG-001,PAY-WKR-003229,BASE,Base salary,9637.56,EUR,BASE,N,N
LINE-000004699,RUN-IE-2026-02-REG-001,PAY-WKR-003230,BASE,Base salary,4540.4,EUR,BASE,N,N
LINE-000004700,RUN-IE-2026-02-REG-001,PAY-WKR-003231,BASE,Base salary,7472.27,EUR,BASE,N,N
LINE-000004701,RUN-IE-2026-02-REG-001,PAY-WKR-003232,BASE,Base salary,4905.88,EUR,BASE,N,N
LINE-000004702,RUN-IE-2026-02-REG-001,PAY-WKR-003233,BASE,Base salary,13375.82,EUR,BASE,N,N
LINE-000004703,RUN-IE-2026-02-REG-001,PAY-WKR-003234,BASE,Base salary,3902.31,EUR,BASE,N,N
LINE-000004704,RUN-IE-2026-02-REG-001,PAY-WKR-003235,BASE,Base salary,3724.36,EUR,BASE,N,N
LINE-000004705,RUN-IE-2026-02-REG-001,PAY-WKR-003236,BASE,Base salary,9133.69,EUR,BASE,N,N
LINE-000004706,RUN-IE-2026-02-REG-001,PAY-WKR-003237,BASE,Base salary,3925.54,EUR,BASE,N,N
LINE-000004707,RUN-IE-2026-02-REG-001,PAY-WKR-003237,BONUS,Bonus payment,720.79,EUR,VARIABLE,N,N
LINE-000004708,RUN-IE-2026-02-REG-001,PAY-WKR-003238,BASE,Base salary,7357.78,EUR,BASE,N,N
LINE-000004709,RUN-IE-2026-02-REG-001,PAY-WKR-003238,ALLOW_TRAVEL,Travel allowance (excluded),82.9,EUR,ALLOWANCE,N,N
LINE-000004710,RUN-IE-2026-02-REG-001,PAY-WKR-003239,BASE,Base salary,3227.95,EUR,BASE,N,N
LINE-000004711,RUN-IE-2026-02-REG-001,PAY-WKR-003240,BASE,Base salary,3734.67,EUR,BASE,N,N
LINE-000004712,RUN-IE-2026-02-REG-001,PAY-WKR-003240,BONUS,Bonus payment,361.93,EUR,VARIABLE,N,N
LINE-000004713,RUN-IE-2026-02-REG-001,PAY-WKR-003241,BASE,Base salary,3631.1,EUR,BASE,N,N
LINE-000004714,RUN-IE-2026-02-REG-001,PAY-WKR-003242,BASE,Base salary,10768.03,EUR,BASE,N,N
LINE-000004715,RUN-IE-2026-02-REG-001,PAY-WKR-003242,OFFCYCLE_ADJ,Off-cycle adjustment (excluded),60.09,EUR,EXCLUDED,Y,N
LINE-000004716,RUN-IE-2026-02-REG-001,PAY-WKR-003243,BASE,Base salary,2602.76,EUR,BASE,N,N
LINE-000004717,RUN-IE-2026-02-REG-001,PAY-WKR-003244,BASE,Base salary,8889.18,EUR,BASE,N,N
LINE-000004718,RUN-IE-2026-02-REG-001,PAY-WKR-003245,BASE,Base salary,7092.06,EUR,BASE,N,N
LINE-000004719,RUN-IE-2026-02-REG-001,PAY-WKR-003246,BASE,Base salary,10475.91,EUR,BASE,N,N
LINE-000004720,RUN-IE-2026-02-REG-001,PAY-WKR-003247,BASE,Base salary,4257.92,EUR,BASE,N,N
LINE-000004721,RUN-IE-2026-02-REG-001,PAY-WKR-003248,UNMAPPED_X,Intentionally unmapped code (blocker),215.61,EUR,UNKNOWN,N,N
LINE-000004722,RUN-IE-2026-02-REG-001,PAY-WKR-003248,BASE,Base salary,12997.04,EUR,BASE,N,N
LINE-000004723,RUN-IE-2026-02-REG-001,PAY-WKR-003249,BASE,Base salary,4539.6,EUR,BASE,N,N
LINE-000004724,RUN-IE-2026-02-REG-001,PAY-WKR-003250,BASE,Base salary,1906.02,EUR,BASE,N,N
LINE-000004725,RUN-IE-2026-02-REG-001,PAY-WKR-003251,BASE,Base salary,5095.51,EUR,BASE,N,N
LINE-000004726,RUN-IE-2026-02-REG-001,PAY-WKR-003252,BASE,Base salary,6264.11,EUR,BASE,N,N
